"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"3758","171_246_72",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,352,8,-0.177083333333333,1.6,1.2,6,24
"3759","171_246_73",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,348,8,-0.177083333333333,1.6,1.2,6,24
"3760","171_246_74",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,345,8,-0.177083333333333,1.6,1.2,6,24
"3761","171_246_75",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,262,8,-0.177083333333333,1.6,1.2,6,24
"3762","171_246_76",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,258,8,-0.177083333333333,1.6,1.2,6,24
"3763","171_246_77",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,252,8,-0.177083333333333,1.6,1.2,6,24
"3764","171_246_78",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,251,8,-0.177083333333333,1.6,1.2,6,24
"3765","171_246_79",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,236,8,-0.177083333333333,1.6,1.2,6,24
"3766","171_246_8",2.44444444444444,0.281336056189857,0.643370344932845,0.65500847482941,0.654135338345865,-0.0926338824889547,23,20,0,2.22222222222222,1.42222222222222,10,100
"3767","171_246_80",0.4,0.12,0.39375,0.19963191544519,0.846153846153846,-0.454545454545455,226,8,-0.177083333333333,1.6,1.2,6,24
"3768","171_246_81",0.533333333333333,0.08,0.228409090909091,0.41914893097838,0.789473684210526,-0.548387096774194,3915,5.33333333333333,-0.2109375,1.06666666666667,1.2,6,16
"3769","171_246_82",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3689,6.4,-0.2109375,1.6,1.2,5,16
"3770","171_246_83",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3684,6.4,-0.2109375,1.6,1.2,5,16
"3771","171_246_84",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3522,6.4,-0.2109375,1.6,1.2,5,16
"3772","171_246_85",0.4,0.125,0.427777777777778,0.225531907971175,0.789473684210526,-0.548387096774194,3522,6.4,-0.2109375,1.6,1.2,5,16
"3773","171_246_86",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3522,6.4,-0.2109375,1.6,1.2,5,16
"3774","171_246_87",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3498,6.4,-0.2109375,1.6,1.2,5,16
"3775","171_246_88",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3315,6.4,-0.2109375,1.6,1.2,5,16
"3776","171_246_89",0.4,0.125,0.427777777777778,0.225531907971175,0.789473684210526,-0.548387096774194,3301,6.4,-0.2109375,1.6,1.2,5,16
"3777","171_246_9",2.41666666666667,0.277423469387755,0.645515199086627,0.668526534680496,0.663157894736842,-0.0251521854019458,18,18.6666666666667,0,2.33333333333333,1.41666666666667,9,84
"3778","171_246_90",0.4,0.125,0.427777777777778,0.225531907971175,0.789473684210526,-0.548387096774194,3286,6.4,-0.2109375,1.6,1.2,5,16
"3779","171_246_91",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,3086,6.4,-0.2109375,1.6,1.2,5,16
"3780","171_246_92",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,2982,6.4,-0.2109375,1.6,1.2,5,16
"3781","171_246_93",0.4,0.125,0.427777777777778,0.225531907971174,0.789473684210526,-0.548387096774194,2755,6.4,-0.2109375,1.6,1.2,5,16
"3782","171_246_94",0.6,0.5,0.6,0.304623267449502,0.8,-0.555555555555555,3186,5.6,-0.224489795918367,1.4,1.3,5,14
"3783","171_246_95",0.6,0.5,0.6,0.304623267449503,0.8,-0.555555555555555,1969,5.6,-0.224489795918367,1.4,1.3,5,14
"3784","171_246_96",0.6,0.5,0.6,0.304623267449502,0.8,-0.555555555555555,549,5.6,-0.224489795918367,1.4,1.3,5,14
"3785","171_246_97",0.8,0.5625,0.755555555555556,0.438152022443068,0.545454545454545,-0.714285714285716,3286,4.8,-0.236111111111111,1.2,1.4,5,12
"3786","171_246_98",0.333333333333333,0,0.208333333333333,0.5,1,0,5087,3,-0.333333333333333,1,1,4,6
"3787","171_246_99",0,0,0,0,1,0,4043,4,-0.333333333333333,2,1,3,6
"3788","18_100_0",3.56521739130435,0.2119857097903,0.130740553395627,0.751206627220187,0.787406483790524,-0.0378662537758112,22,32,0,1.39130434782609,1.47186147186147,24,384
"3789","18_100_1",3.51449275362319,0.212791717664168,0.130740553395627,0.75175282824728,0.787406483790524,-0.0475381706083916,22,31.1666666666667,0,1.35507246376812,1.47186147186147,24,374
"3790","18_100_10",3.68571428571429,0.276033032901165,0.231280431751916,0.763201070876989,0.776357827476038,-0.0351237333012763,26,22.4,0,1.6,1.57142857142857,15,168
"3791","18_100_11",2.6969696969697,0.351354100445009,0.767959732475986,0.717837078975039,0.578313253012048,-0.134611630295468,8,16.3333333333333,0,1.48484848484848,1.56060606060606,12,98
"3792","18_100_12",2.49090909090909,0.460648148148148,0.668533164366498,0.772268959230634,0.542553191489362,0.0180835585117445,81,13.0909090909091,0,1.30909090909091,1.67272727272727,11,72
"3793","18_100_13",2.27272727272727,0.361296296296296,0.257307344972437,0.785233031532563,0.607594936708861,0.0292397660818715,80,11.2727272727273,0,1.12727272727273,1.64444444444444,11,62
"3794","18_100_14",1.73333333333333,0.168724279835391,0.142621527777778,0.69175036747507,0.727272727272727,-0.0273802115743623,17,10.4,0,1.15555555555556,1.42857142857143,10,52
"3795","18_100_15",1.28888888888889,0.037037037037037,0.100475543478261,0.732392132486731,0.846153846153846,-0.195633921074727,14,6.4,0,0.711111111111111,1.2,10,32
"3796","18_100_16",1.27777777777778,0,0.0952380952380952,0.75644113187966,1,-0.0263157894736827,13,5.77777777777778,0,0.722222222222222,1,9,26
"3797","18_100_17",1.28571428571429,0.0148148148148148,0.152548036758563,0.674088102229892,0.875,-0.0749185667752441,58,6.28571428571429,0,1.04761904761905,1.1,7,22
"3798","18_100_18",0,0,0,4.44089209850063e-16,1,0,1531,6,-0.25,2,1,4,12
"3799","18_100_19",0,0,0,4.44089209850063e-16,1,0,1528,6,-0.25,2,1,4,12
"3800","18_100_2",3.45652173913043,0.211774490389383,0.132077284845995,0.751789349206686,0.769724182168056,-0.0535736686482241,23,30.5,0,1.32608695652174,1.48051948051948,24,366
"3801","18_100_20",0,0,0,4.44089209850063e-16,1,0,1525,6,-0.25,2,1,4,12
"3802","18_100_21",0,0,0,2.22044604925031e-16,1,0,1525,6,-0.25,2,1,4,12
"3803","18_100_22",0,0,0,4.44089209850063e-16,1,0,1517,6,-0.25,2,1,4,12
"3804","18_100_23",0,0,0,0,1,0,1515,6,-0.25,2,1,4,12
"3805","18_100_24",0,0,0,0,1,0,1513,6,-0.25,2,1,4,12
"3806","18_100_25",0,0,0,4.44089209850063e-16,1,0,1513,6,-0.25,2,1,4,12
"3807","18_100_26",0,0,0,2.22044604925031e-16,1,0,1499,6,-0.25,2,1,4,12
"3808","18_100_27",0,0,0,4.44089209850063e-16,1,0,1499,6,-0.25,2,1,4,12
"3809","18_100_28",0,0,0,6.66133814775094e-16,1,0,1417,6,-0.25,2,1,4,12
"3810","18_100_29",0,0,0,0,1,0,1417,6,-0.25,2,1,4,12
"3811","18_100_3",3.52569169960474,0.145216797550864,0.127392815013784,0.748697480994177,0.771315267680106,-0.0430135924017675,24,30.4347826086957,0,1.38339920948617,1.43809523809524,23,350
"3812","18_100_30",0,0,0,6.66133814775094e-16,1,0,1409,6,-0.25,2,1,4,12
"3813","18_100_31",0,0,0,6.66133814775094e-16,1,0,1405,6,-0.25,2,1,4,12
"3814","18_100_32",0,0,0,0,1,0,1405,6,-0.25,2,1,4,12
"3815","18_100_33",0,0,0,0,1,0,1391,6,-0.25,2,1,4,12
"3816","18_100_34",0,0,0,4.44089209850063e-16,1,0,1175,6,-0.25,2,1,4,12
"3817","18_100_35",0,0,0,0,1,0,1106,6,-0.25,2,1,4,12
"3818","18_100_36",0,0,0,6.66133814775094e-16,1,0,915,6,-0.25,2,1,4,12
"3819","18_100_37",0,0,0,4.44089209850063e-16,1,0,880,6,-0.25,2,1,4,12
"3820","18_100_38",0,0,0,4.44089209850063e-16,1,0,55,6,-0.166666666666667,2,1,4,12
"3821","18_100_39",0,0,0,0,1,0,38,6,-0.166666666666667,2,1,4,12
"3822","18_100_4",3.58893280632411,0.150181316125657,0.132480204202127,0.757828761010331,0.734112490869248,-0.0679888547277604,24,29.0434782608696,0,1.3201581027668,1.47142857142857,23,334
"3823","18_100_40",0,0,0,0,1,0,35,4,-0.333333333333333,2,1,3,6
"3824","18_100_41",0,0,0,8.88178419700125e-16,1,0,35,4,-0.333333333333333,2,1,3,6
"3825","18_100_42",0,0,0,4.44089209850063e-16,1,0,35,4,-0.333333333333333,2,1,3,6
"3826","18_100_43",0,0,0,0,1,0,35,4,-0.333333333333333,2,1,3,6
"3827","18_100_44",0.666666666666667,1,1,0.585786437626905,0,-1,25917,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3828","18_100_45",0.666666666666667,1,1,0.585786437626905,0,-1,15603,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3829","18_100_46",0.666666666666667,1,1,0.585786437626905,0,-1,14603,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3830","18_100_47",0.666666666666667,1,1,0.585786437626906,0,-1,14503,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3831","18_100_48",0.666666666666667,1,1,0.585786437626905,0,-1,14458,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3832","18_100_49",0.666666666666667,1,1,0.585786437626906,0,-1,14386,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3833","18_100_5",3.60474308300395,0.12813418595246,0.12555851555823,0.75965273455522,0.738148984198646,-0.072376043043156,26,28.695652173913,0,1.30434782608696,1.5,23,330
"3834","18_100_50",0.666666666666667,1,1,0.585786437626905,0,-1,13786,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3835","18_100_51",0.666666666666667,1,1,0.585786437626905,0,-1,10214,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3836","18_100_52",0.666666666666667,1,1,0.585786437626905,0,-1,6247,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3837","18_100_53",0.666666666666667,1,1,0.585786437626905,0,-1,6026,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3838","18_100_54",0.666666666666667,1,1,0.585786437626905,0,-1,948,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3839","18_100_55",0.666666666666667,1,1,0.585786437626905,0,-1,42,2.66666666666667,-0.375,1.33333333333333,1.33333333333333,3,4
"3840","18_100_56",0,0,0,0,0,0,3,2,-0.5,2,1,2,2
"3841","18_100_6",3.62845849802372,0.131164687406029,0.126240714084723,0.764641589458668,0.733434881949733,-0.0761517557780413,23,28.1739130434783,0,1.28063241106719,1.5047619047619,23,324
"3842","18_100_7",3.79047619047619,0.139169891925738,0.189388289933307,0.755791761462257,0.729653882132834,-0.082289915602308,24,28.1904761904762,0,1.40952380952381,1.52631578947368,21,296
"3843","18_100_8",3.41911764705882,0.263942061988937,0.146698604269459,0.765717984452938,0.794871794871795,-0.00649433619015942,29,23.2941176470588,0,1.45588235294118,1.47619047619048,17,198
"3844","18_100_9",3.76190476190476,0.290030335310947,0.222969539765446,0.740093295855681,0.832957110609481,0.00309041034172852,28,25.3333333333333,0,1.80952380952381,1.41758241758242,15,190
"3845","182_2_0",0.142857142857143,0.00816326530612245,0.146164021164021,0.073245779274859,0.931034482758621,-0.322033898305073,134,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3846","182_2_1",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748589,0.931034482758621,-0.322033898305073,134,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3847","182_2_10",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748592,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3848","182_2_11",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748592,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3849","182_2_12",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748592,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3850","182_2_13",0.142857142857143,0.00816326530612245,0.146164021164021,0.073245779274859,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3851","182_2_14",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748592,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3852","182_2_15",0.142857142857143,0.00816326530612245,0.146164021164021,0.073245779274859,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
"3853","182_2_16",0.142857142857143,0.00816326530612245,0.146164021164021,0.0732457792748589,0.931034482758621,-0.322033898305073,54,13,-0.126479289940828,1.85714285714286,1.07142857142857,8,52
