"no_of_review_by_the_author_got_merged","AVG_Merge_Time","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,434791
0,0,0,0,0,1,0,0,0,0,201,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,444603
0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,445339
0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,445354
0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,445365
0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,445366
0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,445371
0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,446833
0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,446844
0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447097
0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447099
0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447320
0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447330
0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447507
0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447606
0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,447811
0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,448770
0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,449087
0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,450410
23,0,0,166,0,0,0,0,0,23,253,4,4,4,0,0.333333333333333,0.00397370343316289,0.347777574970411,450596
0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,450869
0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,450936
0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,451112
0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,451164
0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0.00366300366300366,4.21486346659352e-05,451328
