"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"80","62_382",0.676470588235294,0.0465711805555556,0.0567393402399544,0.703826144897062,0.669902912621359,-0.515633280339162,345,5.17647058823529,-0.129132231404959,0.323529411764706,1.38888888888889,17,44
"81","68_372",0.476190476190476,0.0666666666666667,0.0885407066052228,0.917157287525381,0,-1,107,1.14285714285714,-0.375,0.19047619047619,1.33333333333333,7,4
"82","71_197",0.104761904761905,0.00326530612244898,0.00464293611379327,0.9636450594853,0,-0.500000000000002,157,0.333333333333333,-0.277777777777778,0.00952380952380952,1.66666666666667,36,6
"83","71_209",0.053968253968254,0,0.00156462585034012,1,0,0,8,0.111111111111111,-0.5,0.00317460317460317,1,36,2
"84","71_294",0.704761904761905,0.074126564911679,0.0327694960909434,0.695113783160566,0.588785046728972,-0.521291721894204,370,9.33333333333333,0.100127551020408,0.266666666666667,1.68398268398268,36,168
"85","73_26",0.263736263736264,0.0128205128205128,0.0211560820637254,0.965482203135576,0,-1,90,0.571428571428571,-0.375,0.043956043956044,1.33333333333333,14,4
"86","74_287",0.238095238095238,0,0.0436507936507937,1,0,0,2,0.571428571428571,-0.5,0.0952380952380952,1,7,2
"87","75_321",0.361111111111111,0.0267857142857143,0.0912560146009623,0.642056491693287,0.461538461538462,-0.166666666666673,25,3.11111111111111,-0.204081632653061,0.388888888888889,1.3,9,14
"88","75_381",0.944444444444444,0.339285714285714,0.18951833607006,0.655112348232415,0.444444444444444,-0.647509578544062,318,4.44444444444444,-0.185,0.555555555555556,1.52380952380952,9,20
"89","75_71",0.388888888888889,0.0357142857142857,0.0523630504833511,0.940826633946701,0,-1,18,0.888888888888889,-0.375,0.111111111111111,1.33333333333333,9,4
"90","77_187",0.382352941176471,0.0229166666666667,0.0346501678923197,0.811438191683587,0,-1,80,1.88235294117647,-0.1875,0.117647058823529,1.46666666666667,17,16
"91","77_384",0.5,0.036328125,0.0482414493564351,0.700652971335116,0.5625,-0.62608695652174,215,4,-0.140138408304498,0.25,1.39285714285714,17,34
"92","77_402",0.382352941176471,0.0229166666666667,0.0346501678923197,0.811438191683587,0,-1,104,1.88235294117647,-0.1875,0.117647058823529,1.46666666666667,17,16
"93","77_420",0.397058823529412,0.00234375,0.0471455973693825,0.6,0.8,0,606,5.64705882352941,-0.125,0.352941176470588,1.14285714285714,17,48
"94","78_318",0.736683848797251,0.0698509949817317,0.0105024899915277,0.838425704099263,0.363131593559134,-0.443934637105385,67,9.27835051546392,0.119871604938272,0.0966494845360825,1.98530612244898,97,450
"95","78_364",0.0403780068728522,0.000219298245614035,0.00042281893627639,0.995639857238178,0,-0.500000000000001,12,0.123711340206186,0.444444444444444,0.00128865979381443,1.25,97,6
"96","78_458",0.0603522336769759,0.00151909722222222,0.00106352320817138,0.978947368421053,0,-0.666666666666666,38,0.206185567010309,0.3,0.00214776632302405,1.93333333333333,97,10
"97","78_459",0.0403780068728522,0.000219298245614035,0.00042281893627639,0.995639857238178,0,-0.500000000000001,6,0.123711340206186,0.444444444444444,0.00128865979381443,1.25,97,6
"98","79_42",0.32258064516129,0.0132375478927203,0.0166538580949922,0.837720880514991,0.387096774193548,-0.36749116607774,29,2.32258064516129,0.0972222222222222,0.0774193548387097,1.58333333333333,31,36
"99","79_64",0.174193548387097,0.00325670498084291,0.00835511721590814,0.915534836455753,0,-1,11,0.774193548387097,-0.208333333333333,0.0258064516129032,1.4,31,12
"100","81_392",0.59,0.0476710035133948,0.0414689287722523,0.657562949352707,0.653950953678474,-0.477212271679375,186,7.84,-0.0866305705955852,0.326666666666667,1.48351648351648,25,98
"101","86_99",0.727272727272727,0.122314049586777,0.101363636363636,0.653589838486225,0,-1,234,4,-0.166666666666667,0.363636363636364,1.57142857142857,12,24
"102","87_424",1.06719367588933,0.285337137609865,0.057876710897072,0.824403534903581,0.268292682926829,-0.497091896083754,87,4.52173913043478,-0.122781065088757,0.205533596837945,1.84761904761905,23,52
"103","92_362",0.266666666666667,0.00925925925925926,0.0575520833333333,0.75,0,0,1696,1.6,-0.25,0.177777777777778,1.33333333333333,10,8
"104","93_341",0.260975609756098,0.0166426282051282,0.0095420849331017,0.904829159856069,0.545454545454545,-0.443830570902394,25,1.5609756097561,0.09375,0.0390243902439024,1.66666666666667,41,32
"105","96_212",0.304748062015504,0.0230400505967028,0.00253317183441974,0.96564690414301,0.15450643776824,-0.575928709143629,312,0.992248062015504,0.1875,0.00775193798449612,1.93939393939394,129,64
"106","96_391",0.0608042635658915,0.0020751953125,0.000841602885312578,0.983015624992734,0,-0.493333333333334,281,0.217054263565891,0.357142857142857,0.00169573643410853,2.21428571428571,129,14
"107","96_77",0.0153827519379845,0,0.000120650890261604,1,0,0,2,0.0310077519379845,-0.5,0.000242248062015504,1,129,2
"108","99_263",0.544117647058823,0.0142113095238095,0.06114866703444,0.576073403763955,0.532544378698225,-0.602385685884689,28,7.29411764705882,-0.104058272632674,0.455882352941176,1.31111111111111,17,62
